date,area_name,road_name,traffic_volume,average_speed,travel_time_index,congestion_level,hour,day_of_week,month,is_weekend,weather_conditions,traffic_volume_lag_1,average_speed_lag_1,traffic_volume_rolling_3,average_speed_rolling_3
2023-01-08,Yeshwanthpur,Yeshwanthpur Circle,27136.0,21.875692142168266,1.5,84.68290403620405,0,6,1,1,Fog,14755.0,53.97248832960096,20016.33,55.06
2023-01-15,Yeshwanthpur,Yeshwanthpur Circle,28225.0,26.50791424062708,1.5,89.17940070930486,0,6,1,1,Rain,27136.0,21.875692142168266,23681.67,43.42
2023-01-16,Yeshwanthpur,Yeshwanthpur Circle,7083.0,38.66302533222508,1.2247575638663941,27.739476341652157,0,0,1,0,Overcast,28225.0,26.50791424062708,23372.0,34.12
2023-01-17,Yeshwanthpur,Yeshwanthpur Circle,6259.0,49.50783310133711,1.2894596088368193,15.5542931850724,0,1,1,0,Clear,7083.0,38.66302533222508,20814.67,29.02
2023-01-23,Yeshwanthpur,Yeshwanthpur Circle,20467.0,35.63618993881921,1.375487866605362,77.1260630470834,0,0,1,0,Clear,6259.0,49.50783310133711,13855.67,38.23
2023-01-24,Yeshwanthpur,Yeshwanthpur Circle,22217.0,43.77183223452415,1.3447427510654415,82.0963241817761,0,1,1,0,Clear,20467.0,35.63618993881921,11269.67,41.27
2023-01-28,Yeshwanthpur,Yeshwanthpur Circle,10993.0,45.663854014447516,1.3483074072811605,31.531671353483716,0,5,1,1,Clear,22217.0,43.77183223452415,16314.33,42.97
2023-01-31,Yeshwanthpur,Yeshwanthpur Circle,20807.0,41.25283953615074,1.153686608092277,78.34653145446883,0,1,1,0,Clear,10993.0,45.663854014447516,17892.33,41.69
2023-02-06,Yeshwanthpur,Yeshwanthpur Circle,12929.0,47.97202667967532,1.2484778264823466,44.73369469990627,0,0,2,0,Clear,20807.0,41.25283953615074,18005.67,43.56
2023-02-07,Yeshwanthpur,Yeshwanthpur Circle,18601.0,51.604757604660975,1.0421795472339537,59.898655610204166,0,1,2,0,Clear,12929.0,47.97202667967532,14909.67,44.96
2023-02-09,Yeshwanthpur,Yeshwanthpur Circle,27390.0,20.0,1.5,98.23984297383257,0,3,2,0,Windy,18601.0,51.604757604660975,17445.67,46.94
2023-02-13,Yeshwanthpur,Yeshwanthpur Circle,9757.0,44.91359293620142,1.3128604857567947,35.60937741274006,0,0,2,0,Clear,27390.0,20.0,19640.0,39.86
2023-02-16,Yeshwanthpur,Yeshwanthpur Circle,18708.0,58.970475724532164,1.0781618141102136,60.04877679489237,0,3,2,0,Clear,9757.0,44.91359293620142,18582.67,38.84
2023-02-18,Yeshwanthpur,Yeshwanthpur Circle,13265.0,58.68786631089256,1.0398935379366472,36.13818987842822,0,5,2,1,Clear,18708.0,58.970475724532164,18618.33,41.29
2023-02-19,Yeshwanthpur,Yeshwanthpur Circle,11095.0,36.09140578968345,1.2795050510034778,40.09962778234652,0,6,2,1,Overcast,13265.0,58.68786631089256,13910.0,54.19
2023-02-20,Yeshwanthpur,Yeshwanthpur Circle,13189.0,59.585574803602626,1.363011086340492,45.11671442486741,0,0,2,0,Overcast,11095.0,36.09140578968345,14356.0,51.25
2023-02-21,Yeshwanthpur,Yeshwanthpur Circle,21784.0,24.859029275904906,1.3233268648956251,66.23871248682077,0,1,2,0,Clear,13189.0,59.585574803602626,12516.33,51.45
2023-02-25,Yeshwanthpur,Yeshwanthpur Circle,23060.0,39.10143685550434,1.3351277805933186,76.22484637309293,0,5,2,1,Clear,21784.0,24.859029275904906,15356.0,40.18
2023-02-26,Yeshwanthpur,Yeshwanthpur Circle,13229.0,42.36003057667278,1.3934222852183207,38.809638742928,0,6,2,1,Clear,23060.0,39.10143685550434,19344.33,41.18
2023-03-03,Yeshwanthpur,Yeshwanthpur Circle,14870.0,43.908042387721906,1.1911853789452116,46.069263101391435,0,4,3,0,Overcast,13229.0,42.36003057667278,19357.67,35.44
2023-03-04,Yeshwanthpur,Yeshwanthpur Circle,7269.0,43.95701689684295,1.1929139942888158,25.626152075559077,0,5,3,1,Clear,14870.0,43.908042387721906,17053.0,41.79
2023-03-07,Yeshwanthpur,Yeshwanthpur Circle,21304.0,46.847733411515755,1.211046808691142,80.0269880800799,0,1,3,0,Fog,7269.0,43.95701689684295,11789.33,43.41
2023-03-08,Yeshwanthpur,Yeshwanthpur Circle,25274.0,43.981161506696736,1.5,76.58767214073858,0,2,3,0,Clear,21304.0,46.847733411515755,14481.0,44.9
2023-03-09,Yeshwanthpur,Yeshwanthpur Circle,7670.0,41.29539622226181,1.1224105697305435,23.91426945925093,0,3,3,0,Clear,25274.0,43.981161506696736,17949.0,44.93
2023-03-13,Yeshwanthpur,Yeshwanthpur Circle,35165.0,39.02520870255604,1.5,100.0,0,0,3,0,Clear,7670.0,41.29539622226181,18082.67,44.04
2023-03-17,Yeshwanthpur,Yeshwanthpur Circle,32516.0,42.83368739817752,1.5,100.0,0,4,3,0,Clear,35165.0,39.02520870255604,22703.0,41.43
2023-03-20,Yeshwanthpur,Yeshwanthpur Circle,7289.0,37.18138345347694,1.0453086547854675,32.42919798177411,0,0,3,0,Clear,32516.0,42.83368739817752,25117.0,41.05
2023-03-21,Yeshwanthpur,Yeshwanthpur Circle,27253.0,42.08301784003277,1.5,92.65420842057958,0,1,3,0,Windy,7289.0,37.18138345347694,24990.0,39.68
2023-03-23,Yeshwanthpur,Yeshwanthpur Circle,24105.0,48.36518809049756,1.2074180536663968,84.91584163496566,0,3,3,0,Clear,27253.0,42.08301784003277,22352.67,40.7
2023-03-25,Yeshwanthpur,Yeshwanthpur Circle,26102.0,34.452373216424924,1.5,80.01853867722613,0,5,3,1,Overcast,24105.0,48.36518809049756,19549.0,42.54
2023-04-06,Yeshwanthpur,Yeshwanthpur Circle,22541.0,47.80546602217418,1.0634190532687513,76.70233696497647,0,3,4,0,Clear,26102.0,34.452373216424924,25820.0,41.63
2023-04-07,Yeshwanthpur,Yeshwanthpur Circle,24646.0,52.17733904991522,1.2277043541519723,83.71151620051768,0,4,4,0,Fog,22541.0,47.80546602217418,24249.33,43.54
2023-04-15,Yeshwanthpur,Yeshwanthpur Circle,22081.0,48.59119312971627,1.2621196464314701,68.62328124406407,0,5,4,1,Clear,24646.0,52.17733904991522,24429.67,44.81
2023-04-19,Yeshwanthpur,Yeshwanthpur Circle,17988.0,57.0207965907886,1.289811076437142,62.55317431597736,0,2,4,0,Clear,22081.0,48.59119312971627,23089.33,49.52
2023-04-26,Yeshwanthpur,Yeshwanthpur Circle,29735.0,31.746490387905247,1.5,100.0,0,2,4,0,Rain,17988.0,57.0207965907886,21571.67,52.6
2023-04-27,Yeshwanthpur,Yeshwanthpur Circle,12386.0,34.005022224422774,1.2428142032153975,48.832848279690424,0,3,4,0,Overcast,29735.0,31.746490387905247,23268.0,45.79
2023-04-29,Yeshwanthpur,Yeshwanthpur Circle,7013.0,50.27445928770635,1.0318956978852745,15.451691139826261,0,5,4,1,Overcast,12386.0,34.005022224422774,20036.33,40.92
2023-05-03,Yeshwanthpur,Yeshwanthpur Circle,29263.0,20.0,1.5,96.30364435427845,0,2,5,0,Fog,7013.0,50.27445928770635,16378.0,38.68
2023-05-08,Yeshwanthpur,Yeshwanthpur Circle,12045.0,51.78371880149954,1.208548442476894,40.92244541993501,0,0,5,0,Clear,29263.0,20.0,16220.67,34.76
2023-05-11,Yeshwanthpur,Yeshwanthpur Circle,14813.0,46.9335107987125,1.1261897011299136,49.88814753541344,0,3,5,0,Windy,12045.0,51.78371880149954,16107.0,40.69
2023-05-13,Yeshwanthpur,Yeshwanthpur Circle,19065.0,58.01550186331595,1.3713812039119646,67.55357527854376,0,5,5,1,Clear,14813.0,46.9335107987125,18707.0,39.57
2023-05-14,Yeshwanthpur,Yeshwanthpur Circle,14675.0,42.850327740461864,1.1462887452710269,57.23301668322879,0,6,5,1,Clear,19065.0,58.01550186331595,15307.67,52.24
2023-05-17,Yeshwanthpur,Yeshwanthpur Circle,26222.0,25.629644361737384,1.5,96.9827688642994,0,2,5,0,Overcast,14675.0,42.850327740461864,16184.33,49.27
2023-05-18,Yeshwanthpur,Yeshwanthpur Circle,19789.0,49.4830051909549,1.2634932588583963,73.72342565618749,0,3,5,0,Clear,26222.0,25.629644361737384,19987.33,42.17
2023-05-19,Yeshwanthpur,Yeshwanthpur Circle,6358.0,33.00496709638597,1.3841013835173,28.966731138467626,0,4,5,0,Clear,19789.0,49.4830051909549,20228.67,39.32
2023-05-28,Yeshwanthpur,Yeshwanthpur Circle,13124.0,41.78180954208778,1.1309145589324243,46.9679218371418,0,6,5,1,Clear,6358.0,33.00496709638597,17456.33,36.04
2023-05-29,Yeshwanthpur,Yeshwanthpur Circle,13878.0,28.085479630439586,1.1727904233798978,53.34441834668078,0,0,5,0,Fog,13124.0,41.78180954208778,13090.33,41.42
2023-06-01,Yeshwanthpur,Yeshwanthpur Circle,14822.0,43.56074830034733,1.3655264794647963,41.1089810333896,0,3,6,0,Clear,13878.0,28.085479630439586,11120.0,34.29
2023-06-05,Yeshwanthpur,Yeshwanthpur Circle,28559.0,45.96390428235782,1.5,100.0,0,0,6,0,Overcast,14822.0,43.56074830034733,13941.33,37.81
2023-06-08,Yeshwanthpur,Yeshwanthpur Circle,14975.0,68.11448074421696,1.020541560221368,58.62486549905118,0,3,6,0,Rain,28559.0,45.96390428235782,19086.33,39.2
2023-06-18,Yeshwanthpur,Yeshwanthpur Circle,26831.0,35.13504661470823,1.5,92.57159202633306,0,6,6,1,Clear,14975.0,68.11448074421696,19452.0,52.55
2023-06-20,Yeshwanthpur,Yeshwanthpur Circle,21376.0,50.892842095720646,1.117877358023627,68.35236626917235,0,1,6,0,Clear,26831.0,35.13504661470823,23455.0,49.74
2023-06-22,Yeshwanthpur,Yeshwanthpur Circle,16538.0,48.50155497136375,1.2986308619944,45.73024036716318,0,3,6,0,Windy,21376.0,50.892842095720646,21060.67,51.38
2023-06-23,Yeshwanthpur,Yeshwanthpur Circle,27069.0,41.643305359241985,1.5,96.84890030842925,0,4,6,0,Clear,16538.0,48.50155497136375,21581.67,44.84
2023-06-24,Yeshwanthpur,Yeshwanthpur Circle,23250.0,20.16982329665151,1.235794303639567,71.4378134082537,0,5,6,1,Fog,27069.0,41.643305359241985,21661.0,47.01
2023-06-27,Yeshwanthpur,Yeshwanthpur Circle,7610.0,53.694640042058964,1.0437621581519807,29.985619771392848,0,1,6,0,Clear,23250.0,20.16982329665151,22285.67,36.77
2023-06-28,Yeshwanthpur,Yeshwanthpur Circle,6503.0,43.3658117435702,1.3534056220628652,15.439707280280526,0,2,6,0,Fog,7610.0,53.694640042058964,19309.67,38.5
2023-07-06,Yeshwanthpur,Yeshwanthpur Circle,22276.0,45.04610653250364,1.1729419104416205,79.23226719513555,0,3,7,0,Overcast,6503.0,43.3658117435702,12454.33,39.08
2023-07-08,Yeshwanthpur,Yeshwanthpur Circle,25035.0,32.92241921201287,1.5,79.3620823935121,0,5,7,1,Rain,22276.0,45.04610653250364,12129.67,47.37
2023-07-11,Yeshwanthpur,Yeshwanthpur Circle,15307.0,36.55939663652208,1.2591964964723728,60.75638215343058,0,1,7,0,Clear,25035.0,32.92241921201287,17938.0,40.44
2023-07-18,Yeshwanthpur,Yeshwanthpur Circle,21959.0,41.49752150541501,1.2011667641189367,71.44520556270405,0,1,7,0,Clear,15307.0,36.55939663652208,20872.67,38.18
2023-07-19,Yeshwanthpur,Yeshwanthpur Circle,27534.0,46.2851208429487,1.5,98.24554491765714,0,2,7,0,Rain,21959.0,41.49752150541501,20767.0,36.99
2023-07-20,Yeshwanthpur,Yeshwanthpur Circle,23968.0,20.0,1.0454963265370079,86.52289460779093,0,3,7,0,Clear,27534.0,46.2851208429487,21600.0,41.45
2023-07-21,Yeshwanthpur,Yeshwanthpur Circle,29339.0,47.53601024221657,1.5,100.0,0,4,7,0,Rain,23968.0,20.0,24487.0,35.93
2023-07-23,Yeshwanthpur,Yeshwanthpur Circle,17460.0,45.2653236033108,1.138914120824784,52.285395346423904,0,6,7,1,Clear,29339.0,47.53601024221657,26947.0,37.94
2023-07-24,Yeshwanthpur,Yeshwanthpur Circle,19109.0,43.11952904651089,1.239134312939706,66.51106616646734,0,0,7,0,Clear,17460.0,45.2653236033108,23589.0,37.6
2023-07-26,Yeshwanthpur,Yeshwanthpur Circle,10847.0,37.953594264952805,1.1183892466898104,30.135182617938938,0,2,7,0,Clear,19109.0,43.11952904651089,21969.33,45.31
2023-07-28,Yeshwanthpur,Yeshwanthpur Circle,18311.0,42.11253776353808,1.1897306932455407,61.20128889706462,0,4,7,0,Fog,10847.0,37.953594264952805,15805.33,42.11
2023-08-01,Yeshwanthpur,Yeshwanthpur Circle,23648.0,24.26171100829508,1.288107534818721,76.67577119842566,0,1,8,0,Clear,18311.0,42.11253776353808,16089.0,41.06
2023-08-02,Yeshwanthpur,Yeshwanthpur Circle,22373.0,63.27112982105997,1.293294994314757,70.16817327423622,0,2,8,0,Clear,23648.0,24.26171100829508,17602.0,34.78
2023-08-03,Yeshwanthpur,Yeshwanthpur Circle,24631.0,64.20461735992576,1.0972771760124507,76.22295747135576,0,3,8,0,Fog,22373.0,63.27112982105997,21444.0,43.22
2023-08-05,Yeshwanthpur,Yeshwanthpur Circle,32157.0,22.201825263095134,1.5,98.28958902402933,0,5,8,1,Overcast,24631.0,64.20461735992576,23550.67,50.58
2023-08-06,Yeshwanthpur,Yeshwanthpur Circle,7525.0,44.50070333995025,1.2181714433452273,22.63223915993806,0,6,8,1,Overcast,32157.0,22.201825263095134,26387.0,49.89
2023-08-10,Yeshwanthpur,Yeshwanthpur Circle,17097.0,41.735034885377885,1.297493626961443,66.36089333315643,0,3,8,0,Clear,7525.0,44.50070333995025,21437.67,43.64
2023-08-13,Yeshwanthpur,Yeshwanthpur Circle,23049.0,35.6524411787981,1.0939434586298338,67.1096963297001,0,6,8,1,Fog,17097.0,41.735034885377885,18926.33,36.15
2023-08-15,Yeshwanthpur,Yeshwanthpur Circle,22885.0,54.93731487015777,1.0728941045472884,74.12720760655611,0,1,8,0,Clear,23049.0,35.6524411787981,15890.33,40.63
2023-08-17,Yeshwanthpur,Yeshwanthpur Circle,14127.0,54.14678783712384,1.0022634439516984,48.72838851638166,0,3,8,0,Clear,22885.0,54.93731487015777,21010.33,44.11
2023-08-21,Yeshwanthpur,Yeshwanthpur Circle,8874.0,32.63557182423533,1.0776776360077174,36.99558028812726,0,0,8,0,Clear,14127.0,54.14678783712384,20020.33,48.25
2023-08-23,Yeshwanthpur,Yeshwanthpur Circle,21447.0,41.795617799439725,1.2130393585795718,76.33459547300973,0,2,8,0,Clear,8874.0,32.63557182423533,15295.33,47.24
2023-08-24,Yeshwanthpur,Yeshwanthpur Circle,25014.0,43.823403821692665,1.5,77.96669209134419,0,3,8,0,Clear,21447.0,41.795617799439725,14816.0,42.86
2023-08-25,Yeshwanthpur,Yeshwanthpur Circle,18279.0,39.2697803185101,1.1387418338754718,56.07930247763388,0,4,8,0,Clear,25014.0,43.823403821692665,18445.0,39.42
2023-08-26,Yeshwanthpur,Yeshwanthpur Circle,14973.0,45.00337255748689,1.38942290636708,49.47691183820898,0,5,8,1,Clear,18279.0,39.2697803185101,21580.0,41.63
2023-08-27,Yeshwanthpur,Yeshwanthpur Circle,34000.0,30.076571729964975,1.5,100.0,0,6,8,1,Clear,14973.0,45.00337255748689,19422.0,42.7
2023-08-28,Yeshwanthpur,Yeshwanthpur Circle,24337.0,48.04897596604099,1.1020790053568306,78.58355711975591,0,0,8,0,Clear,34000.0,30.076571729964975,22417.33,38.12
2023-08-29,Yeshwanthpur,Yeshwanthpur Circle,13714.0,39.347556346786206,1.3404486732320986,51.70993855319631,0,1,8,0,Clear,24337.0,48.04897596604099,24436.67,41.04
2023-08-31,Yeshwanthpur,Yeshwanthpur Circle,31762.0,42.03304964888083,1.5,100.0,0,3,8,0,Overcast,13714.0,39.347556346786206,24017.0,39.16
2023-09-02,Yeshwanthpur,Yeshwanthpur Circle,8197.0,36.55061067195316,1.073744330115555,30.88851149791579,0,5,9,1,Clear,31762.0,42.03304964888083,23271.0,43.14
2023-09-04,Yeshwanthpur,Yeshwanthpur Circle,12218.0,36.30860318729043,1.2140446830311298,32.79301799380829,0,0,9,0,Clear,8197.0,36.55061067195316,17891.0,39.31
2023-09-05,Yeshwanthpur,Yeshwanthpur Circle,23086.0,52.94548627125038,1.316274300106068,78.70420873938274,0,1,9,0,Overcast,12218.0,36.30860318729043,17392.33,38.3
2023-09-07,Yeshwanthpur,Yeshwanthpur Circle,24764.0,44.37744124410979,1.171252522612516,82.73705940677674,0,3,9,0,Clear,23086.0,52.94548627125038,14500.33,41.93
2023-09-09,Yeshwanthpur,Yeshwanthpur Circle,24098.0,48.137303854934025,1.3135774223391528,73.82484516486764,0,5,9,1,Clear,24764.0,44.37744124410979,20022.67,44.54
2023-09-10,Yeshwanthpur,Yeshwanthpur Circle,6451.0,41.322423594669566,1.1080938220016905,17.615288452920336,0,6,9,1,Clear,24098.0,48.137303854934025,23982.67,48.49
2023-09-11,Yeshwanthpur,Yeshwanthpur Circle,11398.0,38.03077081279049,1.3828154804606645,31.417082749303503,0,0,9,0,Overcast,6451.0,41.322423594669566,18437.67,44.61
2023-09-13,Yeshwanthpur,Yeshwanthpur Circle,5220.0,65.27652629329543,1.049248187297736,24.590281143330774,0,2,9,0,Clear,11398.0,38.03077081279049,13982.33,42.5
2023-09-17,Yeshwanthpur,Yeshwanthpur Circle,14825.0,45.178524587213666,1.3089578962339843,53.94025820876781,0,6,9,1,Clear,5220.0,65.27652629329543,7689.67,48.21
2023-09-23,Yeshwanthpur,Yeshwanthpur Circle,15329.0,49.7229688146964,1.2339616810061764,50.30010583385268,0,5,9,1,Clear,14825.0,45.178524587213666,10481.0,49.5
2023-09-24,Yeshwanthpur,Yeshwanthpur Circle,24906.0,49.175329439532476,1.1155102398318197,88.49621368422795,0,6,9,1,Overcast,15329.0,49.7229688146964,11791.33,53.39
2023-09-27,Yeshwanthpur,Yeshwanthpur Circle,19603.0,39.49090260823198,1.3950770622939745,59.39830861561882,0,2,9,0,Fog,24906.0,49.175329439532476,18353.33,48.03
2023-09-28,Yeshwanthpur,Yeshwanthpur Circle,31397.0,42.96488950022208,1.5,100.0,0,3,9,0,Overcast,19603.0,39.49090260823198,19946.0,46.13
2023-09-29,Yeshwanthpur,Yeshwanthpur Circle,22122.0,27.479469979160477,1.1364228968148136,81.02803788265918,0,4,9,0,Clear,31397.0,42.96488950022208,25302.0,43.88
2023-10-01,Yeshwanthpur,Yeshwanthpur Circle,24505.0,45.10263679172857,1.188341635464732,80.72681565344875,0,6,10,1,Clear,22122.0,27.479469979160477,24374.0,36.65
2023-10-03,Yeshwanthpur,Yeshwanthpur Circle,14912.0,31.642336230089285,1.1440720072643211,40.71356697474232,0,1,10,0,Clear,24505.0,45.10263679172857,26008.0,38.52
2023-10-04,Yeshwanthpur,Yeshwanthpur Circle,5627.0,57.065619157319304,1.1536343591077594,22.75997340728576,0,2,10,0,Clear,14912.0,31.642336230089285,20513.0,34.74
2023-10-05,Yeshwanthpur,Yeshwanthpur Circle,16516.0,38.03201558016414,1.1259020448238186,60.321392881729096,0,3,10,0,Clear,5627.0,57.065619157319304,15014.67,44.6
2023-10-06,Yeshwanthpur,Yeshwanthpur Circle,4471.0,59.231726158258745,1.305807962076043,5.160279008043586,0,4,10,0,Clear,16516.0,38.03201558016414,12351.67,42.25
2023-10-07,Yeshwanthpur,Yeshwanthpur Circle,17128.0,51.35783916139987,1.168196573376968,64.32941321651401,0,5,10,1,Fog,4471.0,59.231726158258745,8871.33,51.44
2023-10-15,Yeshwanthpur,Yeshwanthpur Circle,7739.0,58.843735322345864,1.3278584411208372,29.578673430227887,0,6,10,1,Rain,17128.0,51.35783916139987,12705.0,49.54
2023-10-17,Yeshwanthpur,Yeshwanthpur Circle,15384.0,54.820592716535536,1.0795313780721827,44.876562957461445,0,1,10,0,Clear,7739.0,58.843735322345864,9779.33,56.48
2023-10-21,Yeshwanthpur,Yeshwanthpur Circle,30258.0,41.327070577749126,1.5,100.0,0,5,10,1,Clear,15384.0,54.820592716535536,13417.0,55.01
2023-10-23,Yeshwanthpur,Yeshwanthpur Circle,18962.0,47.299084669564785,1.1708697571787705,71.48629957088858,0,0,10,0,Clear,30258.0,41.327070577749126,17793.67,51.66
2023-10-24,Yeshwanthpur,Yeshwanthpur Circle,13250.0,47.63712660122545,1.0802951266304128,53.08913271165003,0,1,10,0,Clear,18962.0,47.299084669564785,21534.67,47.82
2023-10-26,Yeshwanthpur,Yeshwanthpur Circle,29111.0,21.810637292715505,1.5,93.21214981363735,0,3,10,0,Windy,13250.0,47.63712660122545,20823.33,45.42
2023-11-01,Yeshwanthpur,Yeshwanthpur Circle,11520.0,64.63094700384961,1.0591198345149424,47.94496798786652,0,2,11,0,Overcast,29111.0,21.810637292715505,20441.0,38.92
2023-11-02,Yeshwanthpur,Yeshwanthpur Circle,27616.0,22.45003256976299,1.5,96.64928601792583,0,3,11,0,Fog,11520.0,64.63094700384961,17960.33,44.69
2023-11-06,Yeshwanthpur,Yeshwanthpur Circle,7307.0,59.4859923089249,1.2511358269417723,31.401994317947338,0,0,11,0,Clear,27616.0,22.45003256976299,22749.0,36.3
2023-11-10,Yeshwanthpur,Yeshwanthpur Circle,27683.0,48.14182534706002,1.5,88.63861446803357,0,4,11,0,Clear,7307.0,59.4859923089249,15481.0,48.86
2023-11-11,Yeshwanthpur,Yeshwanthpur Circle,33243.0,41.6901595544896,1.5,100.0,0,5,11,1,Clear,27683.0,48.14182534706002,20868.67,43.36
2023-11-13,Yeshwanthpur,Yeshwanthpur Circle,14815.0,39.032382297196946,1.1865329910832425,40.53075923805261,0,0,11,0,Clear,33243.0,41.6901595544896,22744.33,49.77
2023-11-14,Yeshwanthpur,Yeshwanthpur Circle,28940.0,20.0,1.5,100.0,0,1,11,0,Clear,14815.0,39.032382297196946,25247.0,42.95
2023-11-19,Yeshwanthpur,Yeshwanthpur Circle,12346.0,56.94746381609591,1.1761287480406564,39.7104442000824,0,6,11,1,Rain,28940.0,20.0,25666.0,33.57
2023-11-21,Yeshwanthpur,Yeshwanthpur Circle,13935.0,39.86503997988989,1.2131429599332382,39.271273185781936,0,1,11,0,Clear,12346.0,56.94746381609591,18700.33,38.66
2023-11-22,Yeshwanthpur,Yeshwanthpur Circle,12935.0,26.876845670837813,1.0294585774531375,49.44327760912674,0,2,11,0,Clear,13935.0,39.86503997988989,18407.0,38.94
2023-11-23,Yeshwanthpur,Yeshwanthpur Circle,12370.0,62.966814016410694,1.0130138677544889,42.465816526143634,0,3,11,0,Clear,12935.0,26.876845670837813,13072.0,41.23
2023-11-29,Yeshwanthpur,Yeshwanthpur Circle,14654.0,38.05689541528914,1.139822168201123,42.6174967897803,0,2,11,0,Rain,12370.0,62.966814016410694,13080.0,43.24
2023-12-01,Yeshwanthpur,Yeshwanthpur Circle,28491.0,31.443610848880276,1.5,96.0525619858676,0,4,12,0,Clear,14654.0,38.05689541528914,13319.67,42.63
2023-12-04,Yeshwanthpur,Yeshwanthpur Circle,21319.0,48.145299910603974,1.0879304255513158,63.48767495914281,0,0,12,0,Fog,28491.0,31.443610848880276,18505.0,44.16
2023-12-07,Yeshwanthpur,Yeshwanthpur Circle,11873.0,50.893053419684875,1.0352462412200065,41.997735137511484,0,3,12,0,Clear,21319.0,48.145299910603974,21488.0,39.22
2023-12-08,Yeshwanthpur,Yeshwanthpur Circle,13547.0,47.94568726231958,1.3668488195441486,53.07396792681986,0,4,12,0,Clear,11873.0,50.893053419684875,20561.0,43.49
2023-12-09,Yeshwanthpur,Yeshwanthpur Circle,28231.0,26.8347170380573,1.5,88.67393026025167,0,5,12,1,Clear,13547.0,47.94568726231958,15579.67,48.99
2023-12-10,Yeshwanthpur,Yeshwanthpur Circle,30555.0,45.04634805821382,1.5,100.0,0,6,12,1,Overcast,28231.0,26.8347170380573,17883.67,41.89
2023-12-14,Yeshwanthpur,Yeshwanthpur Circle,18806.0,43.669919752518865,1.1558362226519907,60.8487199032814,0,3,12,0,Fog,30555.0,45.04634805821382,24111.0,39.94
2023-12-16,Yeshwanthpur,Yeshwanthpur Circle,25149.0,33.095658042451134,1.5,81.36562897204716,0,5,12,1,Clear,18806.0,43.669919752518865,25864.0,38.52
2023-12-17,Yeshwanthpur,Yeshwanthpur Circle,33335.0,35.42970559616457,1.5,100.0,0,6,12,1,Fog,25149.0,33.095658042451134,24836.67,40.6
2023-12-18,Yeshwanthpur,Yeshwanthpur Circle,19869.0,44.629099306033936,1.396600078441687,70.39406106658618,0,0,12,0,Windy,33335.0,35.42970559616457,25763.33,37.4
2023-12-19,Yeshwanthpur,Yeshwanthpur Circle,20987.0,46.60323075582058,1.0173386423551036,74.526224115849,0,1,12,0,Clear,19869.0,44.629099306033936,26117.67,37.72
2023-12-20,Yeshwanthpur,Yeshwanthpur Circle,14712.0,50.79196886879631,1.0345520394472798,44.56096774537141,0,2,12,0,Overcast,20987.0,46.60323075582058,24730.33,42.22
2023-12-23,Yeshwanthpur,Yeshwanthpur Circle,18624.0,21.044651849416045,1.2861105316000052,65.08701134189404,0,5,12,1,Overcast,14712.0,50.79196886879631,18522.67,47.34
2023-12-25,Yeshwanthpur,Yeshwanthpur Circle,15625.0,57.11354398431418,1.0821009776403812,58.14486962199546,0,0,12,0,Overcast,18624.0,21.044651849416045,18107.67,39.48
2023-12-30,Yeshwanthpur,Yeshwanthpur Circle,14496.0,39.83403651606815,1.2909687803508825,57.48693850018748,0,5,12,1,Overcast,15625.0,57.11354398431418,16320.33,42.98
2023-12-31,Yeshwanthpur,Yeshwanthpur Circle,28346.0,42.44398598090738,1.5,90.78601578789073,0,6,12,1,Clear,14496.0,39.83403651606815,16248.33,39.33
2024-01-03,Yeshwanthpur,Yeshwanthpur Circle,14959.0,43.20681472504453,1.1007673372636577,41.557828284588275,0,2,1,0,Overcast,28346.0,42.44398598090738,19489.0,46.46
2024-01-06,Yeshwanthpur,Yeshwanthpur Circle,28102.0,36.91457297501873,1.5,98.87547562621765,0,5,1,1,Clear,14959.0,43.20681472504453,19267.0,41.83
2024-01-08,Yeshwanthpur,Yeshwanthpur Circle,5305.0,49.292843681133384,1.1235268987472107,25.333037343159365,0,0,1,0,Overcast,28102.0,36.91457297501873,23802.33,40.86
2024-01-09,Yeshwanthpur,Yeshwanthpur Circle,21551.0,45.1999794998433,1.2976825631219575,78.59227048896048,0,1,1,0,Fog,5305.0,49.292843681133384,16122.0,43.14
2024-01-15,Yeshwanthpur,Yeshwanthpur Circle,27024.0,40.011686540873676,1.5,81.02980640292981,0,0,1,0,Fog,21551.0,45.1999794998433,18319.33,43.8
2024-01-17,Yeshwanthpur,Yeshwanthpur Circle,19438.0,37.771568857509365,1.0028468304335885,71.91979786550812,0,2,1,0,Clear,27024.0,40.011686540873676,17960.0,44.83
2024-01-20,Yeshwanthpur,Yeshwanthpur Circle,8678.0,29.277341213648743,1.125251864843004,25.032779264613886,0,5,1,1,Fog,19438.0,37.771568857509365,22671.0,40.99
2024-01-25,Yeshwanthpur,Yeshwanthpur Circle,23516.0,32.07277740985995,1.304333854432526,70.50050017167757,0,3,1,0,Clear,8678.0,29.277341213648743,18380.0,35.69
2024-01-26,Yeshwanthpur,Yeshwanthpur Circle,15913.0,31.855265089463458,1.1271297214078397,43.3477038241469,0,4,1,0,Clear,23516.0,32.07277740985995,17210.67,33.04
2024-01-27,Yeshwanthpur,Yeshwanthpur Circle,20103.0,42.64921485271819,1.0488979460356211,74.32757822435428,0,5,1,1,Clear,15913.0,31.855265089463458,16035.67,31.07
